,TECH_1,TECH_2,TECH_3,TECH_4,TECH_5,TECH_6,FIN_1,FIN_2,FIN_3,FIN_4,FIN_5,ENERGY_1,ENERGY_2,ENERGY_3,ENERGY_4,STAPLE_1,STAPLE_2,STAPLE_3,STAPLE_4,STAPLE_5
2023-05-10,0.006065,-0.001653,-0.00738,0.007147,0.002414,0.013418,0.006151,-0.001457,0.016745,0.004735,0.005275,-0.034693,-0.028824,-0.007502,-0.007743,0.002276,0.010388,0.004024,0.021163,0.002715
2023-05-11,0.010863,-0.013303,0.001832,-0.012907,-0.007574,-0.014595,-0.012091,-0.005857,0.020333,0.001387,-0.009166,-0.010115,0.005581,-0.035883,-0.008224,0.016626,-0.016932,0.031379,0.014681,0.010149
2023-05-12,-0.000173,0.011346,0.000252,0.008351,0.009259,0.00718,0.001797,0.000118,-0.016403,-0.000595,-0.014319,-0.025857,0.00216,-0.005581,-0.00619,-0.005189,-0.01337,-0.012062,-0.011873,-0.029828
2023-05-15,0.00144,0.015081,0.00145,0.037981,0.013236,0.006447,-0.001693,0.01135,0.022377,0.001909,-0.000288,0.013423,-0.015178,-0.002231,-0.013925,0.002211,-0.005175,0.012565,0.031367,0.021336
2023-05-16,-0.002917,-0.019851,0.007178,-0.014646,-0.006598,0.000329,0.038288,0.014252,0.019818,0.009462,0.011357,0.010395,0.004203,-0.006404,-0.001964,-0.003321,-0.026262,-0.022029,-0.002171,0.021957
2023-05-17,-0.01591,-0.009478,0.001954,-0.020022,-0.006146,-0.016765,-0.017464,-0.00908,-0.006355,-0.016884,0.005985,-0.004825,-0.005382,-0.006561,-0.005245,-0.011875,-0.015715,-0.019059,-0.011674,0.007391
2023-05-18,0.023336,-0.018326,-0.014725,0.009304,0.009237,-0.012251,0.010053,0.013588,0.004535,0.005521,0.012326,0.002726,-0.020553,-0.002818,0.000825,0.026401,-0.020271,0.012922,-0.000194,-0.00492
2023-05-19,0.023265,0.010304,0.005439,0.015328,0.007944,0.000867,-0.026633,-0.002882,-0.001842,-0.022805,-0.01642,0.017658,-0.001253,-0.007626,-0.008139,-0.013304,-0.026273,-0.014529,-0.020342,-0.016341
2023-05-22,-0.015963,0.010669,0.007616,-0.006624,-0.005452,0.002138,0.000558,0.016386,0.016265,0.012018,0.016797,0.001603,0.022306,0.00496,0.006791,-0.030369,-0.019205,-0.021904,-0.001959,0.000593
2023-05-23,0.000516,0.006246,0.006472,0.027248,0.008906,0.01208,-0.016691,-0.033156,-0.03542,-0.003219,-0.010175,0.005319,-0.009759,-0.014766,0.028226,0.002166,-0.003493,0.001078,-0.013262,0.004845
2023-05-24,0.018102,-0.00208,0.001145,0.0005,-0.000309,-0.00319,-0.03225,-0.010899,-0.024306,-0.007898,-0.035032,-0.013544,0.006918,0.001874,-0.016056,0.018854,0.004124,0.003243,-0.020569,0.004812
2023-05-25,0.005356,0.021413,0.003471,0.005321,0.018925,0.022285,0.030376,0.022281,0.017036,0.024389,0.003858,0.00751,0.014946,0.007053,0.021158,0.023095,0.002958,-0.003344,-0.011735,0.003723
2023-05-26,0.035335,0.01593,-0.020539,0.004106,0.027928,0.015929,0.025225,0.028054,0.037448,0.015532,0.034595,0.004917,-0.017243,0.018714,-0.009188,0.002393,-0.020394,0.017734,0.003627,-0.001493
2023-05-29,0.007039,-0.018689,-0.003674,0.005589,-0.010653,-0.004764,-0.026504,-0.025623,-0.022128,-0.020479,-0.006679,0.014381,-0.013966,0.011161,-0.010178,-0.004028,-0.002534,-0.04853,-0.033633,-0.015257
2023-05-30,-0.007421,0.009418,0.041728,-0.004911,0.002122,0.022443,0.010947,0.010745,0.015589,0.000293,-0.003077,0.009848,0.012492,0.006775,0.005807,0.001455,0.000629,0.00078,-0.001119,0.04343
2023-05-31,0.008786,0.02538,-0.001281,0.017965,0.003932,0.003613,0.030452,0.01043,0.008011,0.021517,-0.004275,0.004329,-0.010231,-0.003035,0.006307,0.0115,-0.009617,-0.001463,0.021691,0.009286
2023-06-01,-0.008235,-0.022541,-0.00932,-0.014646,-0.024191,-0.012335,-0.025756,-0.028924,-0.006567,-0.010179,-0.001386,-0.010945,-0.000721,-0.014914,0.000287,0.001665,-0.023838,-0.004556,0.009594,0.00569
2023-06-02,0.014566,0.015436,0.002576,0.004876,0.023694,0.012489,0.014211,0.009038,0.001377,0.011464,0.0395,-0.009915,0.007062,0.018779,0.011234,0.001654,-0.004718,0.001175,-0.025888,-0.000393
2023-06-05,0.015366,-0.004389,-0.035552,-0.012778,-0.002217,-0.00504,-0.013092,-0.002352,-0.024741,0.012407,-0.009026,0.030273,0.012563,0.003692,0.021329,0.004594,0.021524,0.000607,0.014525,0.010366
2023-06-06,0.032541,0.018486,0.023481,0.015252,0.02033,0.015544,0.01888,0.045644,0.033004,0.016862,0.027173,0.036524,0.048279,0.028262,0.010198,0.005542,0.012567,0.000341,0.00182,0.023918
2023-06-07,0.009863,0.003002,0.028087,0.008021,0.016251,0.010987,0.017875,0.003911,0.013399,-0.008086,0.014745,0.040758,0.003956,0.02244,0.007701,0.014139,0.007246,0.009565,0.020734,0.011367
2023-06-08,-0.041775,-0.0373,-0.037919,-0.034066,-0.038692,-0.040634,0.027808,0.021539,0.002662,0.032092,-0.012634,-0.028996,0.017613,0.018756,0.013953,0.002697,0.029264,0.00148,0.008523,-0.035631
2023-06-09,0.004973,0.015326,0.004031,0.016185,0.007674,0.008339,-0.014513,-0.022638,-0.017598,-0.009376,0.016879,-0.017469,0.005628,0.003033,0.00226,0.005057,0.004564,-0.013402,-0.012311,0.015333
2023-06-12,-0.020363,-0.015971,-0.037924,0.002517,-0.024552,-0.006555,-0.007617,-0.004038,-0.002132,0.010039,-0.014801,-0.028845,0.012644,-0.021663,-0.011587,-0.001282,-0.016611,-0.004534,-0.001904,0.005553
2023-06-13,-0.003088,-0.023305,-0.007596,-0.017779,-0.003993,-0.016805,-0.019694,-0.021086,0.011381,-0.022259,-0.002712,0.036205,0.015032,0.015383,0.016169,0.008919,-0.031487,-0.002337,0.014653,0.005572
2023-06-14,0.000135,0.009934,-0.020498,0.011865,0.021437,-0.005698,0.029018,0.008555,0.003451,-0.016936,0.019729,0.00595,0.030472,0.004422,0.01295,-0.00418,-0.022348,-0.04061,-0.00051,-0.032728
2023-06-15,0.01087,0.007336,-0.020256,0.015892,-0.00095,0.007855,0.019961,0.018888,0.002406,0.009586,-0.015996,-0.010539,0.020543,0.013091,-0.017546,0.008115,-0.001699,-0.030606,0.011086,-0.026908
2023-06-16,0.001195,-0.000389,0.000152,0.002548,-0.00204,-0.000614,0.0323,0.001629,0.024368,0.000862,-0.003812,-0.049782,0.012196,-0.019634,-0.030531,-0.007423,0.004582,-3.9e-05,0.001723,0.001722
2023-06-19,-0.011837,-0.035995,0.010242,-0.013574,-0.003526,-0.016881,-0.00544,-0.023691,-0.029996,-0.01395,-0.024071,-0.012967,-0.020651,-0.021619,-0.041724,0.008665,-0.031035,-0.016333,-0.009291,0.004783
2023-06-20,-0.005397,-0.023603,-0.006911,-0.004319,-0.004965,-0.003286,0.005036,-0.010792,-0.021602,-0.005821,-0.011553,-0.028062,-0.016225,-0.01946,-0.026596,-0.000145,0.017991,-0.001555,0.008451,0.018382
2023-06-21,0.009296,0.010435,-0.007663,-0.00409,0.001745,-0.005689,0.001897,-0.005033,-0.039646,0.007012,0.001474,0.008103,0.033502,0.007651,0.00268,-0.015,-0.009008,-0.007617,-0.002082,-0.028218
2023-06-22,0.027915,0.012396,-0.004257,0.016753,0.005321,0.008527,0.003761,0.016668,0.018399,0.02,0.008003,-0.009289,-0.02087,-4.7e-05,-0.001542,0.010191,0.002655,-0.011928,0.0143,0.012868
2023-06-23,0.007958,-0.006022,-0.016946,0.013627,0.010652,0.005344,0.014145,0.025015,0.007816,0.015274,0.003481,0.009097,-0.029696,0.015758,-0.009236,0.03537,0.042771,0.019978,0.005604,0.014945
2023-06-26,-0.002719,-0.010788,-0.010057,-0.015976,-0.009447,-0.010392,0.00645,-0.022109,-0.025749,-0.008861,-0.009809,-0.008435,0.018452,0.002253,0.002794,0.009767,-0.030079,0.021613,0.041695,-0.001385
2023-06-27,0.0077,0.002282,0.016363,0.013196,0.002368,0.007008,-0.029086,-0.017248,-0.013021,-0.013399,-0.028323,-0.0233,-0.038025,-0.002541,-0.016585,-0.018521,-0.006928,0.019535,-0.004631,0.010733
2023-06-28,-0.006628,-0.001829,-0.007382,-0.013231,-0.004006,-0.010558,-0.01279,-0.018719,-0.007413,-0.017707,-0.007982,0.017376,0.02097,-0.000125,0.00109,-0.00128,0.00908,-0.012025,0.010239,0.005426
2023-06-29,0.01423,0.00253,0.022224,0.018677,0.01979,0.016265,-0.011641,-0.00577,-0.008576,-0.000422,0.012236,-0.01682,-0.04907,-0.021662,-0.024937,-0.000252,-0.020403,-0.009505,-0.018495,0.021866
2023-06-30,-0.0288,-0.013019,-0.020026,-0.032475,-0.032,-0.023038,-0.010768,-0.010724,-0.005638,-0.012808,0.001674,0.01986,-0.022986,-0.023497,-0.000421,0.012206,0.015956,-0.002319,-0.021551,-0.007186
2023-07-03,0.00458,-0.008491,-0.012261,0.003708,0.012092,0.015575,0.03126,0.01828,0.020414,0.011666,0.017228,-0.040064,0.016688,-0.040432,-0.005562,0.004671,-0.025433,-0.003941,-0.040945,0.01237
2023-07-04,0.006123,0.001155,0.051379,0.010889,0.000214,0.00506,0.003747,0.022111,0.007789,0.016295,0.001105,0.002883,0.01658,0.007843,-0.00939,0.008906,0.000374,0.009323,0.007535,0.004007
2023-07-05,0.001568,0.006664,-0.009294,-0.006179,0.004629,-0.006026,0.000371,0.011193,-0.007097,0.021398,-0.006993,0.009198,0.00227,0.016833,0.004696,0.025144,0.016591,0.025768,0.002053,0.029156
2023-07-06,0.021253,0.02729,0.019637,0.028028,0.01141,0.019846,-0.001799,0.023454,0.029424,0.01824,0.009428,0.032521,-0.028166,0.033464,0.021211,0.033106,0.027164,0.009928,0.019038,0.023982
2023-07-07,-0.004243,-0.020624,-0.02076,-0.001394,-0.013987,-0.001023,-0.004986,-0.002798,0.008361,-0.007611,0.016817,-0.012754,0.029291,0.002124,-0.005099,-0.027453,-0.031977,0.012442,-0.013052,0.000558
2023-07-10,-0.002157,0.003519,-0.010813,-0.003885,0.001561,0.00231,0.007204,-0.00073,0.008924,0.007475,0.001042,0.001804,0.016858,-0.000148,-0.010004,0.010224,0.002379,0.012564,-0.007778,-0.022986
2023-07-11,-0.032546,-0.006468,-0.008783,-0.006566,-0.013071,-0.021746,-0.03853,-0.036741,-0.032517,-0.023485,-0.063625,-0.007864,0.033061,-0.025459,-0.011199,-0.018665,-0.027855,0.009283,-0.015159,0.028507
2023-07-12,0.020168,0.008016,-0.007494,0.003199,-0.00195,0.01203,-0.028508,-0.028136,-0.032078,-0.015431,-0.002125,0.014453,0.032839,0.028785,0.025767,0.010925,0.008758,0.014249,0.021432,-0.002352
2023-07-13,-0.011901,-0.000215,0.021351,-0.006647,-0.014259,-0.011623,-0.025487,-0.008466,-0.027086,-0.022642,-0.007556,-0.002504,-0.009642,0.009575,0.002601,0.006708,0.008213,-0.01185,-0.002745,0.017182
2023-07-14,0.023451,0.01652,-0.010564,-0.017971,0.009809,-0.001541,0.000889,-0.00439,-0.015405,0.008963,0.006993,-0.001299,-0.002995,-0.021617,0.007446,0.011088,0.023161,0.016528,-0.002039,0.002232
2023-07-17,0.019884,0.012538,0.017135,0.000912,0.001569,0.013834,0.00445,0.019686,0.020788,-0.002061,-0.013755,-0.019106,-0.031682,-0.040964,-0.011878,0.006303,0.024694,-0.010835,-0.030141,-0.030942
2023-07-18,-0.008098,0.009402,0.016862,0.011129,-0.009086,0.016836,0.002665,-0.008095,0.007384,-0.005335,-0.002433,-0.000138,-0.017854,-0.014709,-0.009395,-0.037683,-0.025654,-0.031578,-0.021543,-0.020532
2023-07-19,-0.005985,-0.012938,-0.007349,-0.011194,-0.003289,-4.2e-05,-0.021451,-0.020797,0.001051,-0.020084,0.004388,-0.000631,-0.004944,-0.00331,-0.049234,-0.02178,-0.004883,0.006625,-0.018587,-0.043147
2023-07-20,0.022695,0.008783,-0.018595,-0.015687,-0.008425,-0.009086,0.012564,-0.0005,-0.007046,-0.003704,-0.012496,0.019849,0.002241,-0.019226,0.015987,0.008251,0.016313,-0.0212,0.007698,-0.006181
2023-07-21,-0.011421,-0.003284,0.007672,-0.006945,-0.024715,-0.000355,0.005695,-0.005916,0.010716,-0.002483,0.004491,-0.024938,-0.01624,-0.005808,0.027589,-0.036058,-0.022434,-0.037191,-0.045051,-0.035592
2023-07-24,-0.000172,0.000606,0.027824,0.019463,-0.011361,0.010571,0.010334,0.007534,0.003621,-0.009437,0.001173,-0.008043,0.013357,-0.015656,-0.005214,0.013768,0.007839,0.011151,-0.005706,0.013621
2023-07-25,-0.006471,0.006023,0.006119,0.010148,0.011468,0.009842,0.034854,0.017103,0.028835,0.003464,-0.020297,0.016344,-0.011169,0.023513,0.037154,0.012537,-0.012071,-0.016458,-0.015695,0.029427
2023-07-26,0.000254,0.007709,0.012093,-0.020877,0.002421,-0.001837,-0.005154,0.025293,0.027113,0.014681,-0.003315,-0.011332,-0.001222,0.00792,0.000736,-0.010402,0.015158,0.007017,-0.007921,0.001749
2023-07-27,0.004329,0.00195,0.021092,-0.014462,0.006802,0.000821,0.000513,0.004414,-0.000164,0.021884,0.02657,0.009446,0.019604,0.000667,-0.004403,-0.023902,-0.02045,0.006196,-0.034879,0.00163
2023-07-28,0.000676,0.002567,0.018334,-0.022044,-0.005366,0.001733,-0.034574,-0.023978,-0.012974,-0.034654,-0.014773,0.005453,0.003331,-0.016047,-0.003446,-0.02136,-0.004982,-0.017861,-0.005686,-0.025235
2023-07-31,-0.001639,0.00436,0.000734,0.008195,0.004651,0.014214,0.0184,-0.00554,0.011945,-0.001384,0.008702,0.011148,0.021305,0.032059,0.015247,-0.039302,-0.003517,-0.010213,0.014894,-0.009318
2023-08-01,0.007829,-0.003217,-0.005637,-0.005304,0.019407,-0.002305,-0.017091,0.015093,0.030703,-0.006687,0.015296,-0.003308,-0.019913,-0.00159,-0.009697,-0.01203,0.014518,-0.009082,-0.00362,-0.013331
2023-08-02,-0.007703,-0.010416,-0.008345,-0.034837,-0.010426,-0.007674,-0.031927,-0.035981,-0.007234,-0.034982,-0.025993,-0.001905,-0.020049,-0.003873,0.01004,0.020956,-0.018653,-0.003824,0.007811,-0.005376
2023-08-03,-0.014852,-0.013764,-0.021057,-0.021508,-0.014889,-0.014949,-0.005878,0.007697,0.013463,-0.001482,0.017371,-0.00361,0.009714,-0.026111,0.00487,-0.004003,-0.027591,-0.034476,-0.01294,0.008605
2023-08-04,-0.00222,-0.018957,-0.042082,-0.035755,-0.019024,-0.025959,-0.00344,-0.006599,-0.01524,-0.004008,-0.021538,-0.054403,0.023687,-0.005047,-0.025629,-0.023662,-0.003672,-0.009201,-0.020731,-0.02169
2023-08-07,-0.003383,-0.002358,-0.026854,0.007519,0.016215,-0.002189,0.02556,0.000535,-0.00423,0.003838,-0.003871,-0.003805,0.018095,-0.027885,0.001304,0.00813,0.002476,-0.006962,0.001877,-0.020898
2023-08-08,-0.000682,-0.027194,0.010806,-0.003496,-0.002302,-0.022209,0.011535,0.017971,0.025967,0.012469,0.006428,-0.003758,0.013736,-0.011704,-0.007753,0.009389,0.008588,0.00364,-0.005228,0.009404
2023-08-09,0.024279,0.005871,-0.015263,0.010647,-0.006835,0.013782,0.000627,0.00114,-3.7e-05,-0.004673,-0.01761,-0.003696,-0.004267,-0.008765,-0.004727,0.019505,0.007575,-0.000481,0.017003,0.001085
2023-08-10,0.008652,-0.004526,-0.003335,0.003231,0.006078,-0.002714,0.024197,-0.006675,0.018447,0.015927,0.013606,0.010632,0.000785,0.017473,0.006213,-0.016939,-0.035111,-0.009476,-0.003107,-0.029257
2023-08-11,-0.00234,0.009953,0.012639,0.005764,0.015594,-0.006809,0.000625,0.003434,0.017361,-0.013238,0.001357,0.027318,-0.016141,0.043606,0.022314,0.014867,0.026246,0.017984,0.011205,0.017721
2023-08-14,0.026786,0.013149,0.035923,0.026502,0.021097,0.029874,0.037613,0.045271,0.035887,0.036613,0.03438,0.016223,-0.001914,-0.000867,0.02072,0.005748,-0.00255,0.037864,0.02496,-0.005505
2023-08-15,-0.005042,0.002886,-0.015058,0.006274,-0.001292,0.011613,0.027083,0.001366,-0.000339,-0.001199,0.009048,0.000997,-0.012483,-0.020646,0.006285,-0.01226,-0.029019,-0.026155,0.007794,-0.04
2023-08-16,-0.003945,-0.028267,-0.034355,-0.002118,-0.012257,-0.020303,-0.003004,-0.02102,-0.02362,-0.017961,0.031566,-0.006866,0.010303,-0.006886,-0.014799,-0.009991,0.021805,0.009722,0.007108,-0.0039
2023-08-17,0.004195,0.016814,0.017486,0.001941,0.009227,-0.001279,-0.027342,-0.007458,0.009014,-0.013178,-0.011716,0.001444,-0.004901,-0.002528,0.021683,0.004704,0.023286,0.031408,0.015524,-0.003437
2023-08-18,0.015669,0.003507,0.013307,0.000385,0.002938,0.012156,0.030976,0.016887,0.015933,0.020456,0.011396,0.002837,0.035337,0.014719,0.007647,0.000925,0.033459,-0.019324,0.013497,-0.009201
2023-08-21,0.022445,0.008315,0.033176,0.01939,0.019935,0.008447,0.013414,0.000288,-0.011237,0.001446,-0.018664,0.013234,-0.012277,0.008452,0.014044,0.001339,0.023412,0.010143,0.011074,0.000173
2023-08-22,0.013886,0.006333,0.0261,0.004499,0.014443,0.010191,0.012133,0.013513,0.017673,0.033954,0.000932,-0.0244,-0.021808,-0.004962,-0.006963,-0.003248,0.002998,0.039028,0.046644,-0.008972
2023-08-23,-0.031976,-0.006688,-0.032923,-0.008451,-0.015066,0.001161,0.013233,0.009489,-0.009246,-0.008141,-0.012308,-0.020994,-0.026386,-0.019847,-0.009544,0.0065,-0.001215,-0.012715,0.022325,-0.002104
2023-08-24,-0.029236,-0.0498,-0.009403,-0.030605,-0.035357,-0.022848,-0.032161,-0.012489,-0.011631,-0.006923,-0.005085,-0.003835,-0.033874,-0.041656,-0.045825,-0.007182,-0.010112,0.00899,-0.000545,-0.02393
2023-08-25,-0.000618,0.001646,0.013285,0.007838,0.010211,0.006261,0.002377,0.008485,0.018438,0.020016,-0.019343,0.027446,-0.003111,0.018104,0.004636,0.019453,0.03011,0.025684,0.018927,0.030731
2023-08-28,0.017791,0.03565,0.004498,0.023547,0.012926,0.017978,-0.026968,-0.010214,-0.022061,-0.010504,-0.004253,-0.044633,-0.052188,0.000137,0.001007,0.011107,-0.01419,0.015677,0.006974,0.044169
2023-08-29,0.021473,0.022899,0.043963,0.012975,0.030161,0.031217,0.027026,0.012954,0.003598,0.01027,0.005905,0.004796,-0.003322,0.026284,0.000761,0.014668,0.001256,-0.001347,0.040832,0.03945
2023-08-30,0.027015,0.007167,-0.003469,0.017205,0.014639,0.022137,-0.01329,0.001733,0.004444,-0.004593,0.003139,-0.01918,-0.006997,-0.004943,0.011677,-0.020822,0.004261,-0.013939,0.007469,0.003915
2023-08-31,0.00405,-0.011773,0.013038,0.00123,0.015621,-0.019041,0.021804,0.016912,0.019131,0.008978,0.027371,0.02353,0.023977,0.01931,0.020684,0.021273,0.034639,0.006263,0.014285,-0.002052
2023-09-01,0.004443,0.01918,0.015205,-0.013441,0.002057,0.013945,0.013731,-0.000861,0.002136,-0.007123,-0.029662,0.007102,0.019606,0.011811,0.015232,0.022921,0.006056,0.013761,0.004383,0.035226
2023-09-04,0.003024,0.016029,0.037217,0.026676,0.014197,0.033178,0.012426,0.01855,0.012656,0.001868,-0.008819,0.014499,0.02055,0.024702,0.019962,0.025258,-0.005123,0.020841,0.012311,0.037214
2023-09-05,-0.032619,0.001454,0.021141,0.005669,-0.017638,-0.007937,0.009371,-0.00272,-0.021592,0.0029,-0.011358,-0.008803,0.013751,-0.004447,-0.021419,-0.004203,-0.008475,-0.002759,-0.007188,-0.031979
2023-09-06,0.007913,0.000649,-0.012572,0.016731,-0.000928,0.001317,0.027679,0.006242,-0.019058,-0.001541,0.008704,0.016018,0.011299,-0.011684,-0.011722,-0.002093,-0.032202,-0.01318,0.002569,0.009591
2023-09-07,-0.022264,-0.003862,-0.023899,-0.0141,-0.013617,-0.016563,0.010899,0.012552,-0.004565,-0.005967,-0.015007,-0.010742,-0.007677,0.01122,-0.001469,-0.026878,-0.009717,0.003018,-0.008327,-0.034049
2023-09-08,0.020572,0.017929,0.029298,0.014264,0.013688,0.028001,-0.00034,0.014733,0.00013,0.005656,0.007792,0.001498,0.013847,0.031602,0.013918,0.01343,0.021055,-0.01808,0.025839,-0.005247
2023-09-11,-0.029442,-0.021199,-0.032364,-0.011562,-0.024418,-0.026923,-0.037027,-0.025948,-0.030306,-0.016437,-0.008902,0.023129,0.033623,-0.007117,0.013467,-0.02527,-0.054066,-0.015384,-0.006286,-0.040394
2023-09-12,0.027955,0.034266,0.026572,0.039107,0.030042,0.027716,0.00538,0.011432,-0.010665,-0.002442,0.000529,0.03104,-0.050096,0.014255,0.007184,-0.014785,-0.008003,-0.015731,0.011701,0.003298
2023-09-13,-0.015496,-0.017026,0.003001,0.003456,-0.01673,-0.019787,-0.00141,-0.010921,0.006738,-0.007058,-0.019306,0.016489,-0.011843,-0.008929,0.006543,-0.023273,0.008213,0.023324,0.018186,0.023121
2023-09-14,0.002838,0.025123,0.00347,0.012941,0.003526,0.018998,0.027083,-0.004894,-0.004912,0.002932,0.027653,0.024435,-0.019003,-0.011111,-0.012026,-0.011035,0.037322,0.019886,0.021048,-0.001459
2023-09-15,0.026957,0.010596,-0.019707,0.007057,0.011022,0.015158,-0.025354,0.003185,0.010416,-0.000848,0.003865,-0.007577,-0.001309,0.014095,0.002524,0.007847,-0.033676,0.01589,0.015546,0.027638
2023-09-18,-0.005169,-0.010267,-0.015352,-0.004805,0.00365,-0.012148,0.003562,0.008001,-0.03103,0.016116,0.010667,0.004831,-0.017858,-0.027833,0.003138,0.003222,-0.003329,0.018215,0.010447,0.001436
2023-09-19,0.032174,0.034868,-0.003036,0.030454,0.013661,0.046991,0.012134,0.019121,-0.003388,0.003457,0.01086,0.005436,0.004938,-0.003864,-0.006207,0.014782,0.001619,-0.008431,0.017691,0.016217
2023-09-20,0.004499,-0.005961,-0.020549,-0.003307,0.003708,-0.006434,-0.006081,0.005219,-0.01898,-0.0039,0.009802,0.006511,-0.026405,-0.014504,-0.005187,0.030682,-0.0067,0.011767,0.018199,0.001551
2023-09-21,-0.003692,-0.014663,-0.025748,-0.008568,-0.003702,-0.006167,0.010985,0.011767,0.013477,0.006988,0.031123,-0.025535,-0.00917,-0.037416,-0.010963,-0.008214,0.020412,0.002228,-0.008263,-0.015129
2023-09-22,-0.014777,0.010939,0.011832,0.007049,-0.008979,0.009848,-0.005836,0.011602,-0.00757,-0.009706,-0.002135,-0.016255,-0.000546,-0.001833,-0.012071,0.01686,0.026409,-0.018925,-0.00995,0.01968
2023-09-25,0.020869,0.006858,-0.018226,0.020915,0.001424,0.008329,-0.018767,-0.009708,-0.021459,-0.013397,-0.008417,-0.020261,0.003816,-0.00708,-0.009203,-0.018146,-0.006055,-0.004659,0.006837,-0.008376
2023-09-26,0.004343,-0.002477,-0.008648,0.003555,0.007033,0.019048,-0.024466,0.002425,0.002914,0.00825,-0.009059,-0.030616,0.008241,-0.037472,-0.010905,0.000442,-0.018362,-0.009599,0.015766,-0.020405
2023-09-27,-0.001678,-0.002125,0.004662,-0.001279,-0.009833,-0.000547,-0.018586,-0.022423,-0.011462,0.004466,-0.015724,-0.008558,0.0281,-0.006834,-0.010143,0.01806,-0.016882,0.011177,0.004748,-0.004755
2023-09-28,0.016203,-0.01318,-0.018917,-0.009797,-0.009425,0.009583,-0.024025,-0.006775,-0.00688,-0.008453,-0.014977,0.001241,0.021423,-0.026322,0.002433,0.0059,0.008784,-0.001902,0.019661,-0.028807
2023-09-29,0.017519,0.015513,0.022627,0.00997,0.021776,0.032535,0.003139,0.018581,0.02585,0.023226,0.010096,0.006729,-0.017532,0.00941,0.009105,0.005676,-0.00412,0.000505,-0.013155,0.011802
2023-10-02,-0.008804,0.009972,0.022476,0.007853,0.009073,0.005821,0.001654,0.0197,0.008122,0.015876,-0.014021,-0.006956,0.001144,0.002045,-0.008838,0.026857,-0.003548,0.040722,0.033253,0.010004
2023-10-03,0.003495,-0.009979,-0.002378,-0.00542,0.009176,0.005266,-0.021613,-0.040623,-0.02928,-0.052122,-0.009618,-0.014555,-0.04675,-0.008927,-0.020248,-0.00745,-0.021348,-0.017934,-0.017083,-0.005919
2023-10-04,0.003804,-0.010742,-0.028314,-0.00965,-0.004344,-0.005635,0.014575,-0.00654,-0.012949,-0.019013,-0.016596,-0.009926,0.021711,-0.047748,-0.021545,-0.03948,-0.014889,-0.014007,-0.052708,-0.015381
2023-10-05,-0.004338,-0.020667,-0.026511,-0.020972,-0.010377,-0.019037,-0.024498,0.00763,0.021767,0.010723,0.01813,-0.012011,-0.000504,-0.011799,-0.005719,0.004675,-0.001707,0.022167,-0.002974,0.023945
2023-10-06,-0.028987,-0.034928,-0.019503,-0.011061,-0.012045,-0.013809,0.012137,-0.013395,-0.011231,-0.003351,-0.020972,-0.018875,-0.020178,0.008175,-0.005332,-0.02115,-0.012414,0.017942,-0.003577,0.014073
2023-10-09,0.011656,0.009216,-0.009155,0.027462,0.003774,0.023235,-0.0027,-0.008453,0.006848,-0.000464,0.02125,0.011813,0.00677,-0.023117,0.004137,-0.017473,-0.003301,0.007226,-0.01328,-0.008184
2023-10-10,-0.011166,-0.003546,-0.024767,-0.014685,-0.006241,-0.000808,-0.019657,-0.026402,-0.004317,-0.021799,-0.009523,-0.008966,0.017358,-0.012237,-0.022048,0.01471,-0.015475,0.02847,-0.004044,-0.006123
2023-10-11,-0.015399,-0.013943,-0.028508,-0.032997,-0.023622,-0.01662,-0.018629,-0.006692,-0.021312,-0.026707,-0.026184,-0.030834,-0.032667,-0.021807,-0.024474,-0.004133,-0.027328,-0.005401,-0.004149,-0.002842
2023-10-12,0.007994,0.024716,0.007302,0.015092,0.014284,0.019127,-0.012393,0.017475,0.052328,0.029012,0.006806,0.004725,-0.020688,0.019957,0.020781,0.030418,-0.00483,-0.006751,0.018279,-0.003915
2023-10-13,-0.014755,-0.00554,-0.014998,-0.018237,-0.006939,-0.015983,-0.014148,0.003873,-0.020961,-0.000315,-0.01038,-0.048253,-0.041087,-0.003117,-0.028176,-0.006275,-0.0376,-0.008584,0.015336,-0.004617
2023-10-16,-0.005327,-0.015072,-0.004128,-0.00763,-0.003826,-0.013272,0.019264,0.013916,0.013563,0.003505,-0.00919,0.033499,0.016689,-0.006146,0.010052,0.019229,-0.006932,0.013375,0.005737,0.018192
2023-10-17,-0.0079,-0.030429,-0.028713,-0.027586,-0.023977,-0.020823,0.01771,0.009675,0.01557,0.001809,0.01326,-0.030375,-0.040324,-0.032078,-0.034378,-0.005824,0.001744,-0.016879,-0.010021,-0.019844
2023-10-18,-0.010764,-0.013734,-0.001225,-0.011903,0.000542,0.004399,-0.014654,0.0052,-0.009997,0.004453,0.00444,-0.01608,-0.036389,-0.012301,-0.005623,0.006949,-0.018581,0.010993,-0.022002,-0.014927
2023-10-19,0.007013,0.013618,-0.023018,0.004637,-0.002365,0.010114,-0.000104,0.008729,0.011558,-0.008346,-0.011896,-0.008583,0.030089,0.001458,0.007496,0.003603,0.022555,2e-06,-0.009452,0.006062
2023-10-20,-0.020631,0.001221,-0.004013,-0.009746,-0.010018,-0.005456,0.01074,0.000524,0.016006,0.004953,0.001875,0.005397,-0.000652,0.012081,0.030853,0.02218,0.012073,0.01169,0.009335,0.006511
